AtcoCode,PlateCode,CommonName,CommonNameGA,ShortCommonName,ShortCommonNameGA,Street,NptgLocalityRef,Easting,Northing,Latitude,Longitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,isActive
8210B3555603,355563,Tullow,An Tulaigh,Tullow,An Tulaigh,Bridge Street,E0821014,685218,673187,52.8029357,-6.7361800,BCT,MKD,OTH,SW,821G000023,821,TRUE
8210B1360801,136081,Royal Oak,An Dair Ríoga,Royal Oak,An Dair Ríoga,,E0821562,668566,661802,52.7029980,-6.9854687,BCT,CUS,OTH,N,,821,TRUE
8210IR0002,,Carlow,Ceatharlach,,,,E0828294,672584,677194,52.840788,-6.922622,RLY,,,,,821,TRUE
8210IR0001,,Muine Bheag (Bagenalstown),Muine Bheag,Bagenalstown,,,E0821009,670790,661409,52.69918,-6.952653,RLY,,,,,821,TRUE
821000004,,Tullow Abbey Street,,,,,E0821014,685016,672956,52.8008919,-6.7392350,BCT,CUS,OTH,N,,821,TRUE
821000003,,Tullow Abbey Street,,,,,E0821014,684989,672966,52.8009860,-6.7396327,BCT,CUS,OTH,N,,821,TRUE
8210LL10874,10874,Tinryland Junction,,,,,E0821381,674896,673187,52.8044669,-6.8892262,BCT,CUS,OTH,N,,821,TRUE
821000005,,Tyndall College,,,,,E0821463,671115,674763,52.8191407,-6.9449483,BCT,CUS,OTH,N,,821,TRUE
821000006,,Tyndall College,,,,,E0821463,671097,674771,52.8192150,-6.9452135,BCT,CUS,OTH,N,,821,TRUE
8210LL10440,10440,Flynns Garage,,Flynns Garage,,,E0821014,685473,673391,52.8047284,-6.7323459,BCT,MKD,OTH,N,,821,TRUE
821000014,,Carlow Institute of Further Education,,,,,E0821025,671961,676274,52.8326066,-6.9320666,BCT,CUS,OTH,N,,821,TRUE
821000015,,Carlow Institute of Further Education,,,,,E0821025,671954,676272,52.8325895,-6.9321709,BCT,CUS,OTH,N,,821,TRUE
8210B339081,339081,Seskin Road,Bóthar an tSeiscinn,Seskin Road,Bóthar an tSeiscinn,R448,E0821006,668495,665793,52.7388720,-6.9856873,BCT,CUS,OTH,S,821G000018,821,TRUE
8210B335581,335581,Green Lane,An Lána Glas,Green Lane,An Lána Glas,,E0821025,672549,676740,52.8367153,-6.9232385,BCT,MKD,OTH,N,,821,TRUE
821000017,,SETU Carlow Campus,,,,,E0821556,671725,675584,52.8264376,-6.9357198,BCT,CUS,OTH,N,,821,TRUE
8210B335561,335561,Barrck Street,Sráid na Beairice,Barrck Street,Sráid na Beairice,,E0821025,672404,676590,52.8353869,-6.9254235,BCT,MKD,OTH,N,,821,TRUE
821000019,,Carlow Train Station,,,,,E0821025,672567,677181,52.8406757,-6.9228734,BCT,CUS,OTH,N,,821,TRUE
821000020,,Carlow Train Station,,,,,E0821025,672548,677207,52.8409119,-6.9231496,BCT,CUS,OTH,N,,821,TRUE
821000023,,Royal Oak Road,,,,,E0821009,670304,661570,52.7006904,-6.9598067,BCT,CUS,OTH,N,,821,TRUE
8210CO11091,11091,Tyndall College,Coláiste Tyndall,Tyndall College,Coláiste Tyndall,,E0821463,671104,674768,52.8191871,-6.9451104,BCT,MKD,OTH,N,,821,TRUE
8210CO11097,11097,Hanover Bus Park,Páirc Bus Hanover,Hanover Bus Park,Páirc Bus Hanover,,E0821496,672309,676398,52.8336743,-6.9268756,BCT,CUS,OTH,N,,821,TRUE
8210CO11106,11106,MSD Carlow,MSD Ceatharlach,MSD Carlow,MSD Ceatharlach,,E0821502,675121,678731,52.8542541,-6.8846146,BCT,MKD,OTH,N,,821,TRUE
8210CO11114,11114,Green Lane,An Lána Glas,Green Lane,An Lána Glass,,E0821543,672971,677310,52.8417804,-6.9168490,BCT,MKD,OTH,N,,821,TRUE
8210CO11115,11115,Fire Station,Stáisiún Dóiteáin,Fire Station,Stáisiún Dóiteáin,,E0821025,672583,676770,52.8369803,-6.9227273,BCT,MKD,OTH,N,,821,TRUE
8210CO11123,11123,Tyndall College,Coláiste Tyndall,Tyndall College,Coláiste Tyndall,,E0821463,671117,674767,52.8191764,-6.9449177,BCT,MKD,OTH,N,,821,TRUE
8210CO11141,11141,Business Park,Páirc Ghnó,Business Park,Páirc Ghnó,,E0821586,674335,674975,52.8206116,-6.8971380,BCT,MKD,OTH,N,,821,TRUE
8210CO11146,11146,Ashgrove,Garrán na Fuinseoige,Ashgrove,Garrán na Fuinseoige,,E0821499,673289,676075,52.8306394,-6.9124070,BCT,MKD,OTH,N,,821,TRUE
8210CO11147,11147,Idrone Park,Páirc Ó Dróna,Idrone Park,Páirc Ó Dróna,,E0821041,673218,676344,52.8330663,-6.9134001,BCT,MKD,OTH,N,,821,TRUE
8210CO11159,11159,Barrow Valley,Bhruach an Bhearú,Barrow Valley,Bhruach an Bhearú,,E0821316,671183,677680,52.8453444,-6.9433037,BCT,MKD,OTH,N,,821,TRUE
8210CO11092,11092,South East T.U.,O.T. an Oirdheiscirt,South East T.U.,O.T. an Oirdheiscirt,,E0821556,671627,675518,52.8258575,-6.9371882,BCT,MKD,OTH,N,,821,TRUE
8210CO11093,11093,Bourlum Wood,Coill Bourlum,Bourlum Wood,Coill Bourlum,,E0821556,671727,675247,52.8234090,-6.9357642,BCT,MKD,OTH,N,,821,TRUE
8210CO11094,11094,Green Road,Bóthar Glas,Green Road,Bóthar Glas,,E0821556,671836,675481,52.8254972,-6.9340958,BCT,MKD,OTH,N,,821,TRUE
8210CO11095,11095,New Street,An tSráid Nua,New Street,An tSráid Nua,,E0821496,672041,675955,52.8297293,-6.9309500,BCT,MKD,OTH,N,,821,TRUE
8210CO11096,11096,Hanover Road,Bóthar Hanover,Hanover Road,Bóthar Hanover,,E0821496,672160,676143,52.8314028,-6.9291429,BCT,MKD,OTH,N,,821,TRUE
8210CO11098,11098,Fire Station,Stáisiún Dóiteáin,Fire Station,Stáisiún Dóiteáin,,E0821025,672553,676757,52.8368675,-6.9231754,BCT,MKD,OTH,N,,821,TRUE
8210CO11099,11099,Green Lane,An Lána Glas,Green Lane,An Lána Glas,,E0821543,672921,677249,52.8412390,-6.9176047,BCT,MKD,OTH,N,,821,TRUE
8210CO11100,11100,Deerpark,Páirc na bhFianna,Deerpark,Páirc na bhFianna,,E0821501,673425,677678,52.8450256,-6.9100286,BCT,MKD,OTH,N,,821,TRUE
8210CO11101,11101,O'Brien Road,Bóthar Uí Bhriain,O'Brien Road,Bóthar Uí Bhriain,,E0821543,673501,677168,52.8404324,-6.9090155,BCT,MKD,OTH,N,,821,TRUE
8210CO11102,11102,Sandhills,Cnoc an Ghainimh,Sandhills,Cnoc an Ghainimh,,E0821501,673794,677080,52.8396015,-6.9046872,BCT,MKD,OTH,N,,821,TRUE
8210CO11103,11103,Burrindale,Burrindale,Burrindale,Burrindale,,E0821501,673952,677318,52.8417186,-6.9022886,BCT,MKD,OTH,N,,821,TRUE
8210CO11104,11104,Beechwood Park,Páirc Choill na Feá,Beechwood Park,Páirc Choill na Feá,,E0821500,674147,677656,52.8447290,-6.8993178,BCT,MKD,OTH,N,,821,TRUE
8210CO11105,11105,Pollerton Manor,Máinéar Phollerton,Pollerton Manor,Máinéar Phollerton,,E0821500,674389,677885,52.8467535,-6.8956740,BCT,MKD,OTH,N,,821,TRUE
8210CO11108,11108,Pollerton Manor,Máinéar Phollerton,Pollerton Manor,Máinéar Phollerton,,E0821500,674417,677880,52.8467047,-6.8952595,BCT,MKD,OTH,N,,821,TRUE
8210CO11109,11109,Beechwood Park,Páirc Choill na Feá,Beechwood Park,Páirc Choill na Feá,,E0821500,674169,677678,52.8449237,-6.8989863,BCT,MKD,OTH,N,,821,TRUE
8210CO11110,11110,Burrindale,Burrindale,Burrindale,Burrindale,,E0821501,673971,677344,52.8419496,-6.9020007,BCT,MKD,OTH,N,,821,TRUE
8210CO11111,11111,Sandhills,Cnoc an Ghainimh,Sandhills,Cnoc an Ghainimh,,E0821041,673610,677056,52.8394110,-6.9074232,BCT,MKD,OTH,N,,821,TRUE
8210CO11112,11112,O'Brien Road,Bóthar Uí Bhriain,O'Brien Road,Bóthar Uí Bhriain,,E0821543,673483,677218,52.8408841,-6.9092713,BCT,MKD,OTH,N,,821,TRUE
8210CO11113,11113,Deerpark,Páirc na bhFianna,Deerpark,Páirc na bhFianna,,E0821501,673415,677651,52.8447843,-6.9101831,BCT,MKD,OTH,N,,821,TRUE
8210CO11117,11117,Hanover Road,Bóthar Hanover,Hanover Road,Bóthar Hanover,,E0821496,672192,676194,52.8318568,-6.9286568,BCT,MKD,OTH,N,,821,TRUE
8210CO11118,11118,New Street,An tSráid Nua,New Street,An tSráid Nua,,E0821496,672002,675877,52.8290336,-6.9315458,BCT,MKD,OTH,N,,821,TRUE
8210CO11119,11119,Green Road,Bóthar Glas,Green Road,Bóthar Glas,,E0821556,671850,675508,52.8257380,-6.9338821,BCT,MKD,OTH,N,,821,TRUE
8210CO11120,11120,Bourlum Wood,Coill Bourlum,Bourlum Wood,Coill Bourlum,,E0821556,671705,675202,52.8230075,-6.9361004,BCT,MKD,OTH,N,,821,TRUE
8210CO11121,11121,South East T.U.,O.T. an Oirdheiscirt,South East T.U.,O.T. an Oirdheiscirt,,E0821556,671615,675530,52.8259669,-6.9373636,BCT,MKD,OTH,N,,821,TRUE
8210CO11122,11122,Southern Gardens,Gáirdíní Theas,Southern Gardens,Gáirdíní Theas,,E0821556,671328,675148,52.8225723,-6.9417048,BCT,MKD,OTH,N,,821,TRUE
8210CO11125,11125,Sleaty Street,Sráid Sléibhte,Sleaty Street,Sráid Sléibhte,,E0821316,671431,677534,52.8439996,-6.9396548,BCT,MKD,OTH,N,,821,TRUE
8210CO11126,11126,Duggan Avenue,Ascaill Uí Dhúgáin,Duggan Avenue,Ascaill Uí Dhúgáin,,E0821316,671532,677145,52.8404906,-6.9382411,BCT,MKD,OTH,N,,821,TRUE
8210CO11127,11127,Maryborough Street,Sráid Maryborough,Maryborough Street,Sráid Maryborough,,E0821315,671529,676766,52.8370853,-6.9383687,BCT,MKD,OTH,N,,821,TRUE
8210CO11128,11128,Castle,Caisleán,Castle,Caisleán,,E0821315,671706,676717,52.8366214,-6.9357529,BCT,MKD,OTH,N,,821,TRUE
8210CO11129,11129,Kennedy Avenue,Ascaill Uí Chinnéide,Kennedy Avenue,Ascaill Uí Chinnéide,,E0821025,671991,676614,52.8356579,-6.9315465,BCT,MKD,OTH,N,,821,TRUE
8210CO11132,11132,Pollerton Road,Br Bhaile Pholaird,Pollerton Road,Br Bhaile Pholaird,,E0821543,672853,676758,52.8368360,-6.9187235,BCT,MKD,OTH,N,,821,TRUE
8210CO11133,11133,St. Patrick's Ave,Asc Naomh Phádraig,St. Patrick's Ave,Asc Naomh Phádraig,,E0821543,673143,676809,52.8372551,-6.9144087,BCT,MKD,OTH,N,,821,TRUE
8210CO11134,11134,Laurence O'Toole's,Labhrás Ó Tuathaill,Laurence O'Toole's,Labhrás Ó Tuathaill,,E0821041,673346,676971,52.8386832,-6.9113600,BCT,MKD,OTH,N,,821,TRUE
8210CO11135,11135,Askea,Easca,Askea,Easca,,E0821041,673390,676604,52.8353793,-6.9107896,BCT,MKD,OTH,N,,821,TRUE
8210CO11138,11138,Tullow Road,Bóthar na Tulaí,Tullow Road,Bóthar na Tulaí,,E0821640,673631,676172,52.8314645,-6.9073109,BCT,MKD,OTH,N,,821,TRUE
8210CO11139,11139,The Orchards,Na hÚlloird,The Orchards,Na hÚlloird,,E0821640,673907,676012,52.8299890,-6.9032521,BCT,MKD,OTH,N,,821,TRUE
8210CO11140,11140,Wallsforge,Ceárta De Bhál,Wallsforge,Ceárta De Bhál,,E0821640,674147,675791,52.8279701,-6.8997415,BCT,MKD,OTH,N,,821,TRUE
8210CO11143,11143,Wallsforge,Ceárta De Bhál,Wallsforge,Ceárta De Bhál,,E0821640,674164,675773,52.8278060,-6.8994934,BCT,MKD,OTH,N,,821,TRUE
8210CO11444,11444,The Orchards,Na hÚlloird,The Orchards,Na hÚlloird,,E0821640,673878,676028,52.8301367,-6.9036787,BCT,MKD,OTH,N,,821,TRUE
8210CO11145,11145,Tullow Road,Bóthar na Tulaí,Tullow Road,Bóthar na Tulaí,,E0821640,673661,676142,52.8311908,-6.9068726,BCT,MKD,OTH,N,,821,TRUE
8210CO11148,11148,Askea,Easca,Askea,Easca,,E0821041,673363,676590,52.8352572,-6.9111933,BCT,MKD,OTH,N,,821,TRUE
8210CO11149,11149,Laurence O'Toole's ,Labhrás Ó Tuathaill,Laurence O'Toole's ,Labhrás Ó Tuathaill,,E0821041,673305,676923,52.8382575,-6.9119792,BCT,MKD,OTH,N,,821,TRUE
8210CO11150,11150,St. Patrick's Ave,Asc Naomh Phádraig,St. Patrick's Ave,Asc Naomh Phádraig,,E0821543,673126,676793,52.8371136,-6.9146646,BCT,MKD,OTH,N,,821,TRUE
8210CO11151,11151,Pollerton Road,Br Bhaile Pholaird,Pollerton Road,Br Bhaile Pholaird,,E0821025,672806,676742,52.8366986,-6.9194245,BCT,MKD,OTH,N,,821,TRUE
8210CO11154,11154,Kennedy Avenue,Ascaill Uí Chinnéide,Kennedy Avenue,Ascaill Uí Chinnéide,,E0821025,671997,676588,52.8354234,-6.9314632,BCT,MKD,OTH,N,,821,TRUE
8210CO11155,11155,Castle,Caisleán,Castle,Caisleán,,E0821315,671685,676720,52.8366512,-6.9360639,BCT,MKD,OTH,N,,821,TRUE
8210CO11156,11156,Maryborough Street,Sráid Maryborough,Maryborough Street,Sráid Maryborough,,E0821315,671532,676853,52.8378667,-6.9383051,BCT,MKD,OTH,N,,821,TRUE
8210CO11157,11157,Duggan Avenue,Ascaill Uí Dhúgáin,Duggan Avenue,Ascaill Uí Dhúgáin,,E0821316,671549,677075,52.8398593,-6.9380041,BCT,MKD,OTH,N,,821,TRUE
8210CO11158,11158,Sleaty Street,Sráid Sléibhte,Sleaty Street,Sráid Sléibhte,,E0828294,671423,677550,52.8441445,-6.9397700,BCT,MKD,OTH,N,,821,TRUE
8220DB007672,7672,Broombridge Station,Dhroichead Broome,Broombridge Station,Dhroichead Broome,,E0822013,713198,737153,53.3724256,-6.2988821,BCT,MKD,OTH,E,822G000001,822,TRUE
8220DB001738,1738,Clontarf Rd Pitches,Páirceanna Bhóthar Chluain Tarbh,Clontarf Rd Pitches,Br Chluain Tarbh,,E0822038,718211,736276,53.3634509,-6.2239143,BCT,MKD,OTH,NE,822G000003,822,TRUE
8220DB007516,7516,Belmayne,Béal Maighne,Belmayne,Béal Maighne,,E0822748,721574,740661,53.4020759,-6.1717270,BCT,MKD,OTH,E,822G000005,822,TRUE
8220DB001228,1228,Kilbarron Road,Bóthar Chill Bharrainn,Kilbarron Road,Br Chill Bharrainn,Kilbarron Road,E0822040,718490,739509,53.3924290,-6.2185127,BCT,MKD,OTH,W,822G000006,822,TRUE
8220DB001237,1237,Cromcastle Avenue,Ascaill Chaisleáin na Croma,Cromcastle Avenue,Asc Chais na Croma,Kilbarron Road,E0822040,718458,739536,53.3926787,-6.2189835,BCT,MKD,OTH,E,822G000006,822,TRUE
8220DB000497,497,Connolly,Stáisiúin Uí Chonghaile,Connolly,Stáis Uí Chonghaile,,E0822081,716464,734794,53.3505261,-6.2506943,BCT,MKD,OTH,NE,822G000008,822,TRUE
8220B1351201,135121,Connolly Station,Stáisiúin Uí Chonghaile,Connolly Station,Stn Uí Chonghaile,Unknown,E0822081,716476,734760,53.3502180,-6.2505267,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB004415,4415,Connolly Train Stn,Stáisiúin Uí Chonghaile,Connolly Train Stn,Stn Uí Chonghaile,,E0822081,716488,734794,53.3505208,-6.2503340,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB001500,1500,Connolly,Stáisiúin Uí Chonghaile,Connolly,Stáis Uí Chonghaile,,E0822081,716498,734852,53.3510396,-6.2501626,BCT,MKD,OTH,S,822G000008,822,TRUE
8220DB000592,592,James Larkin Road,Bóthar Séamais Uí Lorcáin,James Larkin Road,Séamais Uí Lorcáin,,E0822043,723182,738549,53.3827330,-6.1483829,BCT,CUS,OTH,N,822G000010,822,TRUE
8220DB007513,7513,Phoenix Park,Páirc an Fhionnuisce,Phoenix Park,Páirc an Fhionnuisce,,E0822057,713394,734761,53.3508965,-6.2967954,BCT,MKD,OTH,SE,822G000011,822,TRUE
8220DB006042,6042,Church Avenue,Ascaill an Teampaill,Church Avenue,Ascaill an Teampaill,Upper Rathmines Road,E0822015,715595,731391,53.3201481,-6.2649816,BCT,MKD,OTH,S,822G000013,822,TRUE
8220DB007686,7686,Broombridge,Droichead Broome,Broombridge,Droichead Broome,,E0822750,713183,737157,53.3724648,-6.2991060,BCT,MKD,OTH,W,822G000015,822,TRUE
8220DB007588,7588,Pearse Street,Sráid an Phiarsaigh,Pearse Street,Sráid an Phiarsaigh,,E0822090,716254,734172,53.344985,-6.254075,BCT,MKD,OTH,W,822G000016,822,TRUE
8220DB007577,7577,Grantham Street,Sráid Grantham,Grantham Street,Sráid Grantham,,E0822076,715537,732913,53.3338326,-6.2652971,BCT,MKD,OTH,N,822G000017,822,TRUE
8220DB002184,2184,Drimnagh Road Junc,Br Dhroimeanaigh,Drimnagh Road Junc,Br Dhroimeanaigh,Walkinstown Road,E0822004,711313,731606,53.3229966,-6.3291461,BCT,MKD,OTH,NE,822G000018,822,TRUE
8220DB002102,2102,Balfe Road,Bóthar an Bhailfigh,Balfe Road,Bóthar an Bhailfigh,Drimnagh Road,E0822008,711510,731744,53.3241948,-6.3261419,BCT,MKD,OTH,W,822G000019,822,TRUE
8220DB001409,1409,Loreto College,Coláiste Loreto,Loreto College,Coláiste Loreto,Crumlin Road,E0822017,713411,732476,53.3303667,-6.2973582,BCT,MKD,OTH,SW,822G000020,822,TRUE
8220DB001436,1436,Herberton Road,Bóthar Herberton,Herberton Road,Bóthar Herberton,Crumlin Road,E0822017,713466,732535,53.3308850,-6.2965117,BCT,MKD,OTH,NE,822G000021,822,TRUE
8220DB001407,1407,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,Bóthar Chromghlinne,Crumlin Road,E0822017,713602,732611,53.3315385,-6.2944437,BCT,MKD,OTH,SW,822G000022,822,TRUE
8220DB001238,1238,Kilmore Avenue,Asc na Coille Móire,Kilmore Avenue,Asc na Coille Móire,Kilmore Road,E0822040,718732,739419,53.3915662,-6.2149101,BCT,MKD,OTH,S,822G000023,822,TRUE
8220DB001222,1222,Ardlea Road,Bóthar Ard Liath,Ardlea Road,Bóthar Ard Liath,Ardlea Road,E0822036,719289,738598,53.3840662,-6.2068503,BCT,MKD,OTH,NW,822G000024,822,TRUE
8220DB001242,1242,Ardbeg Road,Bóthar an Aird Bhig,Ardbeg Road,Bóthar an Aird Bhig,Ardlea Road,E0822036,719273,738645,53.3844919,-6.2070729,BCT,MKD,OTH,SE,822G000025,822,TRUE
8220DB001080,1080,Auburn Villas,Achadh na Gréine,Auburn Villas,Achadh na Gréine,Rathgar Road,E0822014,715150,730797,53.3149092,-6.2718731,BCT,MKD,OTH,SW,822G000026,822,TRUE
8220DB000770,770,RTE,RTÉ,RTE,RTÉ,Stillorgan Road,E0822030,718225,730842,53.3146362,-6.2257318,BCT,MKD,OTH,NW,822G000029,822,TRUE
8220B1353301,135331,Dawson Street,Sráid Dhásain,Dawson Street,Sráid Dhásain,,E0822091,715967,733625,53.3401344,-6.2585836,BCT,MKD,OTH,N,822G000060,822,TRUE
8220000408,,Bachelors Walk,Siúlán Bhaitsiléir,Bachelors Walk,Siúlán Bhaitsiléir,,E0822013,715803,734409,53.3472128,-6.2607584,BCT,MKD,OTH,E,822G000061,822,TRUE
8220000386,,Schoolhouse Hotel,Óstán Schoolhouse,Schoolhouse Hotel,Óstán Schoolhouse,,E0822091,717242,733333,53.3372306,-6.2395555,BCT,MKD,OTH,SE,822G000079,822,TRUE
8220000372,,East Wall Road,Bóthar an Phoirt Thoir,East Wall Road,Br an Phoirt Thoir,,E0822055,718107,734864,53.3507907,-6.2260030,BCT,MKD,OTH,SW,822G000087,822,TRUE
8220DB001359,1359,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715770,734095,53.3443994,-6.2613686,BCT,MKD,OTH,E,822G000088,822,TRUE
8220DB004522,4522,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715821,734081,53.3442625,-6.2606082,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB001279,1279,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715748,734079,53.3442605,-6.2617047,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB001278,1278,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715775,734077,53.3442366,-6.2613001,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB004521,4521,College Green,Faiche an Choláiste,College Green,Faiche an Choláiste,,E0822091,715850,734086,53.3443011,-6.2601711,BCT,MKD,OTH,W,822G000088,822,TRUE
8220DB002498,2498,IFSC,IFSC,IFSC,IFSC,,E0822073,716509,734541,53.3482435,-6.2501119,BCT,MKD,OTH,E,822G000120,822,TRUE
8220000255,,Sussex Road,Bóthar Sussex,Sussex Road,Bóthar Sussex,,E0822091,716640,732483,53.3297282,-6.2489030,BCT,MKD,OTH,SE,822G000128,822,TRUE
8220B1021701,102171,Sussex Road,Bóthar Sussex,Sussex Road,Bóthar Sussex,,E0822091,716638,732481,53.3297107,-6.2489337,BCT,MKD,OTH,SE,822G000128,822,TRUE
8220DB007611,7611,North Wall Quay,Cé an Phoirt Thuaidh,North Wall Quay,Cé an Phoirt Thuaidh,,E0822073,717421,734463,53.3473413,-6.2364502,BCT,MKD,OTH,E,822G000135,822,TRUE
8220000243,,Arran Quay,,,,,E0822060,714805,734232,53.3458403,-6.2758041,BCT,MKD,OTH,E,822G000148,822,TRUE
8220DB000494,494,Clare Street,Sráid an Chláraigh,Clare Street,Sráid an Chláraigh,,E0822091,716423,733781,53.3414356,-6.2516823,BCT,MKD,OTH,NW,822G000151,822,TRUE
8220000242,,North Wall Quay,Cé an Phoirt Thuaidh,North Wall Quay,Cé an Phoirt Thuaidh,,E0822073,717022,734499,53.3477531,-6.2424264,BCT,MKD,OTH,E,822G000152,822,TRUE
8220DB001490,1490,Árd Scoil Rís,Árd Scoil Rís,Árd Scoil Rís,Ard-Scoil Rís,Griffith Avenue,E0822032,717887,736872,53.3688768,-6.2285577,BCT,MKD,OTH,SE,822G000164,822,TRUE
8220DB001491,1491,Griffith Avenue,Ascaill Uí Ghríofa,Griffith Avenue,Ascaill Uí Ghríofa,Griffith Avenue,E0822032,717949,736828,53.3684678,-6.2276429,BCT,MKD,OTH,W,822G000164,822,TRUE
8220B007612,7612,Merrion Square,Cearnóg Mhuirfean,Merrion Square,Cearnóg Mhuirfean,,E0822065,716515,733786,53.3414603,-6.2502996,BCT,MKD,OTH,SW,822G000166,822,TRUE
8220000233,,Merrion street lower,Sráid Mhuirfean Íochtarach,Merrion street lower,Sráid Mhuirfean Íochtarach,,E0822065,716511,733796,53.3415510,-6.2503559,BCT,MKD,OTH,SW,822G000166,822,TRUE
8220DB000318,318,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,Sráid Westmoreland,Westmoreland Street,E0822091,715906,734323,53.3464177,-6.2592437,BCT,MKD,OTH,N,822G000182,822,TRUE
8220DB006032,6032,Cathal Brugha St,Sráid Chathail Brugha,Cathal Brugha St,Sd Chathail Brugha,,E0822013,715821,734949,53.3520595,-6.2602907,BCT,MKD,OTH,W,822G000184,822,TRUE
8220DB004508,4508,Cathal Brugha Street,Sráid Chathail Brugha,Cathal Brugha Street,Sd Chathail Brugha,,E0822013,715843,734971,53.3522523,-6.2599524,BCT,MKD,OTH,E,822G000184,822,TRUE
8220DB000286,286,Cathal Brugha Street,Sráid Chathail Brugha,Cathal Brugha Street,Sd Chathail Brugha,Cathal Brugha Street,E0822013,715846,734962,53.3521708,-6.2599106,BCT,MKD,OTH,W,822G000184,822,TRUE
8220DB000278,278,O'Connell St Upper,Sráid Uí Chonaill Uachtarach,O'Connell St Upper,Sd Uí Chonaill Uacht,,E0822013,715760,734892,53.3515609,-6.2612273,BCT,MKD,OTH,N,822G000184,822,TRUE
8220DB001737,1737,Alfie Byrne Road,Bóthar Ailf Uí Bhroin,Alfie Byrne Road,Br Ailf Uí Bhroin,Clontarf Road,E0822038,718492,736217,53.3628580,-6.2197167,BCT,MKD,OTH,NW,822G000187,822,TRUE
8220DB001741,1741,Alfie Byrne Road,Bóthar Ailf Uí Bhroin,Alfie Byrne Road,Br Ailf Uí Bhroin,,E0822038,718419,736244,53.3631169,-6.2208028,BCT,MKD,OTH,E,822G000187,822,TRUE
8220DB001349,1349,Carlisle Street,Sráid Carlisle,Carlisle Street,Sráid Carlisle,South Circular Road,E0822076,715169,732743,53.3323857,-6.2708813,BCT,MKD,OTH,E,822G000188,822,TRUE
8220DB000997,997,Northside SC,IS Northside,Northside SC,IS Northside,Oscar Traynor Road,E0822035,718952,739714,53.3941666,-6.2114931,BCT,MKD,OTH,SE,822G000423,822,TRUE
8220DB000968,968,Armstrong Walk,Siúlán Armstrong,Armstrong Walk,Siúlán Armstrong,Oscar Traynor Road,E0822035,719007,739670,53.3937590,-6.2106832,BCT,MKD,OTH,NW,822G000424,822,TRUE
8220DB005060,5060,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,Bóthar Dhún Dónaill,Dundaniel Road,E0822754,718110,740027,53.3971670,-6.2240292,BCT,MKD,OTH,S,822G000426,822,TRUE
8220DB006078,6078,Cromcastle Road,B Chaisléan na Croma,Cromcastle Road,B Chaisléan na Croma,Dundaniel Road,E0822754,718097,740035,53.3972418,-6.2242216,BCT,MKD,OTH,N,822G000426,822,TRUE
8220DB000967,967,Coolock Drive,Céide na Cúlóige,Coolock Drive,Céide na Cúlóige,Oscar Traynor Road,E0822035,719298,739514,53.3922921,-6.2063691,BCT,MKD,OTH,NW,822G000427,822,TRUE
8220DB001004,1004,Rathvale,Ráth an Ghleanna,Rathvale,Ráth an Ghleanna,Tonlegee Road,E0822044,720648,739364,53.3906382,-6.1861404,BCT,MKD,OTH,E,822G000428,822,TRUE
8220DB000963,963,Rathvale,Ráth an Ghleanna,Rathvale,Ráth an Ghleanna,Tonlegee Road,E0822044,720618,739349,53.3905103,-6.1865970,BCT,MKD,OTH,E,822G000428,822,TRUE
8220DB000964,964,St John's Church,Séipéal Naomh Eoin,St John's Church,Séipéal N Eoin,Tonlegee Road,E0822044,720249,739291,53.3900734,-6.1921637,BCT,MKD,OTH,W,822G000429,822,TRUE
8220DB000966,966,Oscar Traynor Road,Bóthar Oscair Mhic Thréinir,Oscar Traynor Road,Br Oscair M Thréinir,Oscar Traynor Road,E0822035,719531,739400,53.3912154,-6.2029110,BCT,MKD,OTH,SE,822G000430,822,TRUE
8220DB000979,979,St Canice's GNS,Scoil Náisiúnta Cailíní Chainnigh,St Canice's GNS,SNC Chainnigh,Seamus Ennis Road,E0822022,713270,739106,53.3899538,-6.2971006,BCT,MKD,OTH,W,822G000432,822,TRUE
8220DB000972,972,Aulden Grange,Gráinseach Aulden,Aulden Grange,Gráinseach Aulden,Oscar Traynor Road,E0822040,717386,739990,53.3969960,-6.2349238,BCT,MKD,OTH,W,822G000434,822,TRUE
8220DB001028,1028,South Hill,An Cnoc Theas,South Hill,An Cnoc Theas,Milltown Road,E0822072,716244,730110,53.3084991,-6.2557147,BCT,MKD,OTH,E,822G000437,822,TRUE
